specie_id,master_species,family_molecules,synonym_species,,aphia_ID
s1,Annella mollis,Subergorgiidae,,,288002
s2,Subergorgia suberosa,Subergorgiidae,,,288010
s3,Annella reticulata,Subergorgiidae,,,288008
s4,Antillogorgia elisabethae,Gorgoniidae,,,708862
s5,Paramuricea clavata,Paramuriceidae,,,125387
s6,Eunicella singularis,Eunicellidae,,,125365
s7,Eunicella cavolini,Eunicellidae,,,125361
s8,Eunicella verrucosa,Eunicellidae,,,125366
s9,Muricea californica,Plexauridae,,,287556
s10,Muricea fruticosa,Plexauridae,,,287562
s11,Antillogorgia acerosa,Gorgoniidae,,,290888
s12,Antillogorgia rigida,Gorgoniidae,,,708867
s13,Antillogorgia americana,Gorgoniidae,,,708859
s14,Eunicea flexuosa,Plexauridae,,,367817
s15,Pseudoplexaura wagenaari,Plexauridae,,,290882
s16,Pseudoplexaura porosa,Plexauridae,,,290881
s17,Gorgonia ventalina,Gorgoniidae,,,290045
s18,Plexaura homomalla,Plexauridae,,,290797
s19,Plexaura kuekenthali,Plexauridae,,,290798
s20,Eunicea tourneforti,Plexauridae,,,283263
s21,Eunicea laxispica,Plexauridae,,,283251
s22,Eunicea succinea,Plexauridae,,,283262
s23,Muriceopsis flavida,Pterogorgiidae,,,290417
s24,Plexaurella dichotoma,Plexaurellidae,,,290812
s25,Primnoella scotiae,Primnoidae,,,286549
s26,Primnoa pacifica,Primnoidae,,,286539
s27,Primnoa resedaeformis,Primnoidae,,,125411
s28,Hemicorallium niobe,Coralliidae,,,125415
s32,Paragorgia arborea,Coralliidae,,,125418
s33,Acanella arbuscula,Keratoisididae,,,125371
s34,Keratoisis grayi,Keratoisididae,,,125376
s36,Gorgonia flabellum,Gorgoniidae,,,290029
s37,uncertain taxon_Lophogorgia ceratophyta,Gorgoniidae,,,1564496
s38,Leptogorgia alba,Gorgoniidae,,,286209
s39,Pacifigorgia irene,Gorgoniidae,,,517756
s40,Psammogorgia arbuscula,Gorgoniidae,,,290855
s41,Muricea austera,Plexauridae,,,2875555
s42,Corallium rubrum,Coralliidae,,,125416
s43,Briareum asbestinum,Briareidae,,,289534
s44,Iciligorgia schrammi,Melithaeidae,,,290178
s45,Diodogorgia nodulifera,Spongiodermidae,,,288872
s46,Erythropodium caribaeorum,Erythropodiidae,,,289919
s47,uncertain taxon_Lignella richardii,Keroeididae,,,290289
s48,Swiftia exserta,Plexauridae,,,286416
s49,Plexaura nina,Plexauridae,,,290802
s50,Pseudoplexaura tenuis,Plexauridae,,,1548316
s51,Eunicea pinta,Plexauridae,,,283258
s52,Eunicea mammosa,Plexauridae,,,283254
s53,Eunicea fusca,Plexauridae,,,283242
s54,Eunicea laciniata,Plexauridae,,,283250
s55,Eunicea clavigera,Plexauridae,,,283238
s56,Muriceopsis petila,Pterogorgiidae,,,190418
s57,Plexaurella nutans,Plexaurellidae,,,290819
s58,Plexaurella grisea,Plexaurellidae,,,290815
s59,Muricea laxa,Plexauridae,,,287567
s60,Muricea muricata,Plexauridae,,,287569
s61,Muricea atlantica,Plexauridae,,,287554
s62,Antillogorgia bipinnata,Gorgoniidae,,,708860
s63,Gorgonia mariae,Gorgoniidae,,,290032
s64,Pterogorgia anceps,Pterogorgiidae,,,290922
s65,Pterogorgia citrina,Pterogorgiidae,,,290925
s66,Pterogorgia guadalupensis,Pterogorgiidae,,,290927
s67,Ellisella elongata,Ellisellidae,,,520722
s68,Calcigorgia spiculifera,Malacalcyonacea_incertae_sedis,,,378316
S69,Callogorgia compressa,Primnoidae,,,289948
s70,Isidella tentaculum,Keratoisididae,,,582522
s71,Fannyella (Scyphogorgia) abies,Primnoidae,,,743429
s72,Fannyella (Fannyella) rossii,Primnoidae,,,409519
s73,Thouarella (Thouarella) variabilis,Primnoidae,,,286574
s79,Pleurocorallium secundum,Coralliidae,,,1311288
s80,Isis hippuris,Isididae,,,290211
s81,Pteronisis incerta,Mopseidae,,,290937
s83,Echinisis spicata,Mopseidae,,,173316
s85,Umbellula encrinus,Umbellulidae,,,128529
s86,Dendronephthya hemprichi,Nephtheidae,,,213027
s88,Alcyonium acaule,Alcyoniidae,,,125331
s89,Leptogorgia sarmentosa,Gorgoniidae,,,125369
s90,Junceella fragilis,Ellisellidae,,,289188
s91,Heliopora coerulea,Helioporidae,,,210725
s92,Melithaea japonica,Melithaeidae,,,746501
s93,Anthoptilum grandiflorum,Anthoptilidae,,,128504
s94,Balticina finmarchica,Balticinidae,,,584787
s95,Pennatula aculeata,Pennatulidae,,,128515
s96,Ptilella grandis,Pennatulidae,,,1379630
s97,Leptogorgia virgulata,Gorgoniidae,,,158288
s98,Heteropolypus ritteri,Coralliidae,,,724715
s99,Balticina willemoesi,Balticinidae,,,1393616
s100,Sclerophytum flexibile,Sarcophytidae,,,1608860
s101,Gersemia fruticosa,Alcyoniidae,,,156101
s102,Duva florida,Capnellidae,,,146943
s103,Ptilosarcus gurneyi,Pennatulidae,,,290947
s104,Chrysogorgia agassizii,Chrysogorgiidae,,,125351
s106,Paramuricea biscaya,Paramuriceidae,,,125385
s110,Leptogorgia hebes,Gorgoniidae,,,177819
s111,Stragulum bicolor,Tubiporidae,,,1013053
s118,Melithaea robusta,Melithaeidae,,,746512
s119,Pleurocorallium konojoi,Coralliidae,,,1311282
s120,Siphonogorgia godeffroyi,Siphonogorgiidae,,,288739
s121,Melithaea cinquemiglia,Melithaeidae,,,746487
s122,Euplexaura nuttingi,Euplexauridae,,,287807
s123,Ctenocella pectinata,Ellisellidae,,,287628
s124,Paraminabea aldersladei,Coralliidae,,,190663
s125,Briareum violaceum,Briareidae,,,517640
s126,Briareum stechei,Briareidae,,,289541
s127,Plumigorgia schuboti,Ifalukellidae,,,290834
s128,Tubipora musica,Tubiporidae,,,207409
s129,Alertigorgia orientalis,Melithaeidae,,,517622
s130,Astrogorgia dumbea,Astrogorgiidae,,,289469
s131,Eunicella microthela,Eunicellidae,,,1248536
s132,Eugorgia aurantiaca,Gorgoniidae,,,289928
s133,Leptogorgia rigida,Gorgoniidae,,,286273
s134,Pacifigorgia gracilis,Gorgoniidae,,,520695
s135,Pacifigorgia stenobrochis,Gorgoniidae,,,520697
s136,Heterogorgia verrucosa,Paramuriceidae,,,2901112
s137,Psammogorgia teres,Gorgoniidae,,,290864
s138,Paragorgia regalis,Coralliidae,,,286605
s139,Ellisella limbaughi,Ellisellidae,,,520726
s140,Ptilosarcus undulatus,Pennatulidae,,,290948
s141,Eunicea asperula,Plexauridae,,,283234
s142,Eunicea calyculata,Plexauridae,,,283235
s143,Ellisella schmitti,Ellisellidae,,,177831
s144,Thelogorgia studeri,uncertain,,,291214
s145,Lytreia plana,Paramuriceidae,,,290323
s146,Caliacis nutans,uncertain,,,289550
s147,Eleutherobia rubra,Alcyoniidae,,,287765
s148,Plexaura kuna,Plexauridae,,,290799
s149,uncertain taxon_Cervera sagamiensis,Cerveridae,,,286617
s150,Cervera komaii,Cerveridae,,,286615
s151,Carijoa riisei,Carijoidae,,,395098
s152,Clavularia crassa,Clavulariidae,,,125338
s153,Clavularia carpediem,Clavulariidae,,,286023
s154,Clavularia marioni,Clavulariidae,,,125339
s155,Clavularia arctica,Clavulariidae,,,125337
s156,Clavularia inflata,Clavulariidae,,,517670
s157,Lobophytum compactum,Sarcophytidae,,,288775
s158,Lobophytum crassum,Sarcophytidae,,,209965
s159,Lobophytum planum,Sarcophytidae,,,288802
s160,Lobophytum pauciflorum,Sarcophytidae,,,209963
s161,Lobophytum microlobulatum,Sarcophytidae,,,288798
s162,Lobophytum hirsutum,Sarcophytidae,,,288786
s163,Sclerophytum rigidum,Sarcophytidae,,,1608941
s164,Sclerophytum deforme,Sarcophytidae,,,1608840
s165,Sclerophytum polydactylum,Sarcophytidae,,,1344227
s166,Sclerophytum confertum,Sarcophytidae,,,1608828
s167,Sclerophytum lochmodes,Sarcophytidae,,,1608893
s168,Sclerophytum cruciatum,Sarcophytidae,,,1608835
s169,Sarcophyton glaucum,Sarcophytidae,,,209621
s170,Sarcophyton ehrenbergi,Sarcophytidae,,,209622
s171,Alcyonium aspiculatum,Alcyoniidae,,,287345
s172,Klyxum molle,Cladiellidae,,,290254
s173,Cladiella prattae,Cladiellidae,,,288631
s180,Clavularia koellikeri,Clavulariidae,,,517671
s181,Acrophytum claviger,Acrophytidae,,,213048
s182,Alcyonium coralloides,Alcyoniidae,,,125332
s183,Alcyonium digitatum,Alcyoniidae,,,125333
s184,Alcyonium glomeratum,Alcyoniidae,,,132159
s185,Alcyonium hibernicum,Alcyoniidae,,,178914
s186,Alcyonium pacificum,Alcyoniidae,,,287373
s187,Discophyton rudyi,Discophytidae,,,289828
s188,Thrombophyton coronatum,Paramuriceidae,,,291218
s189,Thrombophyton trachydermum,Paramuriceidae,,,291219
s190,Alcyonium palmatum,Alcyoniidae,,,125334
s191,Cornularia cornucopiae,Cornulariidae,,,125423
s192,Pennatula phosphorea,Pennatulidae,,,128517
s193,Pennatula rubra,Pennatulidae,,,128519
s194,Pteroeides griseum,Pennatulidae,,,181504
s195,Veretillum cynomorium,Veretillidae,,,128536
s196,Alcyonium siderium,Alcyoniidae,,,287382
s197,Anthomastus grandiflorus,Coralliidae,,,125335
s198,Cladiella pachyclados,Cladiellidae,,,209609
s199,Cladiella tuberosa,Cladiellidae,,,288646
s200,Lobophytum depressum,Sarcophytidae,,,209962
s201,Lobophytum sarcophytoides,Sarcophytidae,,,288811
s202,Malacacanthus capensis,Malacacanthidae,,,213058
s203,Sarcophyton crassocaule,Sarcophytidae,,,288291
s204,Rhytisma fulvum,Lemnaliidae,,,290991
s205,Sarcophyton trocheliophorum,Sarcophytidae,,,209618
s206,Sinularia brassica,Sinulariidae,,,209989
s207,Sclerophytum exile,Sarcophytidae,,,1608850
s208,Sclerophytum gyrosum,Sarcophytidae,,,1608873
s209,Sclerophytum humesi,Sarcophytidae,,,1608877
s210,Sclerophytum leptoclados,Sarcophytidae,,,1608889
s211,Sclerophytum mayi,Sarcophytidae,,,1608903
s212,Sclerophytum nanolobatum,Sarcophytidae,,,1608917
s213,Sclerophytum scabrum,Sarcophytidae,,,1608945
s214,Capnella gaboensis,Capnellidae,,,287331
s215,Dendronephthya gigantea,Nephtheidae,,,289020
s216,Dendronephthya castanea,Nephtheidae,,,288963
s218,Dendronephthya sinaiensis,Nephtheidae,,,213026
s219,Dendronephthya spinulosa,Nephtheidae,,,289138
s220,Dendronephthya suensoni,Nephtheidae,,,289145
s221,Drifa glomerata,Capnellidae,,,146941
s222,Gersemia rubiformis,Alcyoniidae,,,156103
s223,Litophyton arboreum,Nephtheidae,,,213038
s224,Paralemnalia thyrsoides,Lemnaliidae,,,290659
s225,Stereonephthya cundabiluensis,Nephtheidae,,,220387
s226,Scleronephthya gracillima,Nephtheidae,,,288107
s227,Anthelia fishelsoni,Xeniidae,,,210002
s228,uncertain taxon_Anthelia formosana,Xeniidae,,,292069
s229,Xenia hicksoni,Xeniidae,,,210013
s230,Xenia kuekenthali,Xeniidae,,,210017
s231,Heteroxenia elisabethae,Xeniidae,,,210005
s232,Heteroxenia pinnata,Xeniidae,,,287958
s233,Anthelia glauca,Xeniidae,,,209999
s234,uncertain taxon_Cespitularia exigua,Xeniidae,,,213019
s235,Heteroxenia fuscescens,Xeniidae,,,210004
s236,Heteroxenia ghardaqensis,Xeniidae,,,210006
s237,Ovabunda biseriata,Xeniidae,,,290551
s238,Ovabunda faraunensis,Xeniidae,,,290552
s239,Ovabunda impulsatilla,Xeniidae,,,520699
s240,Ovabunda macrospiculata,Xeniidae,,,290553
s241,Sarcothelia edmondsoni,Xeniidae,,,517780
s242,Sympodium caeruleum,Xeniidae,,,210007
s243,Xenia blumi,Xeniidae,,,210018
s244,Xenia garciae,Xeniidae,,,210021
s245,Xenia grasshoffi,Xeniidae,,,287879
s246,Xenia lillieae,Xeniidae,,,287886
s247,Xenia membranacea,Xeniidae,,,210012
s248,Xenia novaebritanniae,Xeniidae,,,287893
s249,Xenia umbellata,Xeniidae,,,210023
s250,Xenia viridis,Xeniidae,,,210014
s251,Briareum hamrum,Briareidae,,,289539
s252,Tripalea clavaria,Spongiodermidae,,,291239
s253,Hemicorallium laauense,Coralliidae,,,1311253
s254,Melithaea biserialis,Melithaeidae,,,746485
s255,Melithaea erythraea,Melithaeidae,,,746492
s256,Anthoplexaura dimorpha,Astrogorgiidae,,,289432
s257,Bebryce indica,Paramuriceidae,,,286345
s258,Calicogorgia granulosa,Paramuriceidae,,,289551
s259,Paramuricea placomus,Paramuriceidae,,,125390
s260,Leptogorgia capensis,Gorgoniidae,,,517728
s261,Phyllogorgia dilatata,Gorgoniidae,,,290757
s262,Leptogorgia punicea,Gorgoniidae,,,418859
s263,Metallogorgia melanotrichos,Chrysogorgiidae,,,125355
s264,Ainigmaptilon antarcticum,Primnoidae,,,289368
s265,Dasystenella acanthina,Primnoidae,,,289785
s266,Fannyella (Cyathogorgia) spinosa,Primnoidae,,,289965
s267,Plumarella delicatissima,Primnoidae,,,287664
s268,Callogorgia flabellum,Primnoidae,,,286486
s269,Thouarella regularis,Primnoidae,,,743679
s270,Thouarella (Thouarella) antarctica,Primnoidae,,,173547
s271,Thouarella (Thouarella) striata,Primnoidae,,,286569
s272,Thouarella (Euthouarella) tydemani,Primnoidae,,,286572
s273,Thouarella (Thouarella) clavata,Primnoidae,,,286557
s274,Thouarella (Thouarella) koellikeri,Primnoidae,,,286563
s275,Thouarella (Euthouarella) longispinosa,Primnoidae,,,173553
s276,Thouarella (Euthouarella) hilgendorfi,Primnoidae,,,125413
s278,Thouarella (Euthouarella) typica,Primnoidae,,,286573
s279,Thouarella (Euthouarella) moseleyi,Primnoidae,,,286566
s280,Thouarella (Euthouarella) laxa,Primnoidae,,,286564
s281,Thouarella (Diplocalyptra) coronata,Primnoidae,,,409510
s282,Thouarella (Epithouarella) crenelata,Primnoidae,,,286558
s283,Thouarella (Epithouarella) affinis,Primnoidae,,,286550
s284,Thouarella (Epithouarella) chilensis,Primnoidae,,,286556
s286,Thouarella (Diplocalyptra) parva,Primnoidae,,,409512
s287,Faxiella abietina,Primnoidae,,,1589884
s288,Thouarella dispersa,Primnoidae,,,743680
s289,Plumarella superba,Primnoidae,,,574237
s290,Thouarella grandiflora,Primnoidae,,,743681
s291,Primnocapsa plumacea,Primnoidae,,,743685
s292,Thouarella biserialis,Primnoidae,,,292028
s293,Plumarella alternata,Primnoidae,,,716954
s294,Plumarella recta,Primnoidae,,,716951
s295,Thouarella (Thouarella) pendulina,Primnoidae,,,286567
s296,Thouarella (Thouarella) brucei,Primnoidae,,,286554
s297,Thouarella (Thouarella) hicksoni,Primnoidae,,,286562
s299,Notisis elongata,Mopseidae,,,290495
s300,Primnoisis (Delicatisis) gracilis,Mopseidae,,,869817
s301,Cavernularia clavata,Veretillidae,,,286674
s302,Cavernularia obesa,Veretillidae,,,286683
s303,Cavernularia elegans,Veretillidae,,,128534
s304,Virgularia juncea,Virgulariidae,,,286710
s305,Renilla koellikeri,Renillidae,,,290961
s306,Renilla reniformis,Renillidae,,,290965
s307,Kophobelemnon stelliferum,Kophobelemnidae,,,128512
s308,Anthoptilum murrayi,Anthoptilidae,,,128505
s309,Funiculina quadrangularis,Funiculinidae,,,128506
s310,Umbellula lindahli,Umbellulidae,,,128531
s311,Virgularia mirabilis,Virgulariidae,,,128539
s313,Ellisella paraplexauroides,Ellisellidae,,,125358
s314,Sarcophyton auritum,Sarcophytidae,,,288282
s315,Malacobelemnon daytoni,Kophobelemnidae,,,766545
s316,Antillogorgia hystrix,Gorgoniidae,,,708864
s318,Plumarella flabellata,Primnoidae,,,287667
s319,Sarcophyton elegans,Sarcophytidae,,,209615
s320,Dentomuricea meteor,Paramuriceidae,,,125381
s321,Viminella flagellum,Ellisellidae,,,125360
s322,Primnoella chilensis,Primnoidae,,,409495
s323,Paramuricea macrospina,Paramuriceidae,,,125389
s324,Spinimuricea klavereni,Paramuriceidae,,,125398
s326,Pleurocorallium elatius,Coralliidae,,,1311278
s327,Corallium japonicum,Coralliidae,,,291837
s328,Antillogorgia kallos,Gorgoniidae,,,708865
s329,Lobophytum schoedei,Sarcophytidae,,,288812
s330,Primnoa notialis,Primnoidae,,,286538
s331,Calcigorgia beringi,Malacalcyonacea_incertae_sedis,,,520678
s3637,Callistephanus kofoidi,Gorgoniidae,,,1608731
s3639,Callistephanus pacificus,Gorgoniidae,,,1567760
s3642,Callistephanus simplex,Gorgoniidae,,,1608733
s335,Swiftia torreyi,Plexauridae,,,1036552
s336,Junceella juncea,Ellisellidae,,,212767
s338,Pacifigorgia ferruginea,Gorgoniidae,,,290579
s339,Paralemnalia eburnea,Lemnaliidae,,,290657
s340,Sclerophytum querciforme,Sarcophytidae,,,1344228
s341,Cladiella tuberculoides,Cladiellidae,,,288644
s342,Sclerophytum gardineri,Sarcophytidae,,,1342623
s343,Phenganax parrini,Acrossotidae,,,708469
s344,Eunicea pallida,Plexauridae,,,283256
s345,Eunicea tayrona,Plexauridae,,,834202
s346,Muricea elongata,Plexauridae,,,287559
s347,Pseudoplexaura flagellosa,Plexauridae,,,290880
s348,Paralemnalia digitiformis,Lemnaliidae,,,290656
s349,Asterospicularia laurae,Xeniidae,,,289464
s350,Pinnigorgia flava,Pterogorgiidae,,,517763
s351,Hanabira yukibana,Clavulariidae,,,1339410
s352,Hadaka nudidomus,Acrossotidae,,,1432985
s353,Nanipora kamurai,Helioporidae,,,850462
s354,Sclerophytum mesophoticum,Sarcophytidae,,,1608905
s355,Sclerophytum eilatense,Sarcophytidae,,,1608847
s356,Sclerophytum vrijmoethi,Sarcophytidae,,,1608971
s357,Sclerophytum abruptum,Sarcophytidae,,,1608810
s358,Sclerophytum erectum,Sarcophytidae,,,1608849
s359,Sclerophytum maximum,Sarcophytidae,,,1608902
s360,Hicksonella expansa,Isididae,,,290118
s361,Capnella lacertiliensis,Capnellidae,,,287335
s363,Acanthogorgia aspera,Paramuriceidae,,,177735
s364,Acanthogorgia schrammi,Paramuriceidae,,,1563455
s365,Bellonella rubistella,Alcyoniidae,,,289516
s366,Chrysogorgia desbonni,Chrysogorgiidae,,,286112
s367,Chrysogorgia elegans,Chrysogorgiidae,,,177823
s368,Chrysogorgia thyrsiformis,Chrysogorgiidae,,,286150
s369,Trichogorgia lyra,Ifalukellidae,,,289183
s370,Nicella guadalupensis,Ellisellidae,,,286171
s371,Riisea paniculata,Ellisellidae,,,290997
s372,Leptogorgia cardinalis,Gorgoniidae,,,286219
s373,Leptogorgia medusa,Gorgoniidae,,,286250
s374,Leptogorgia setacea,Gorgoniidae,,,158286
s375,Tobagogorgia hardyi,Pterogorgiidae,,,517841
s376,Thelogorgia vossi,uncertain,,,291215
s377,Stereonephthya portoricensis,Nephtheidae,,,418848
s378,Nidalia deichmannae,Nidaliidae,,,290479
s379,Nidalia dissidens,Nidaliidae,,,290480
s380,Nidalia occidentalis,Nidaliidae,,,290487
s381,Nidalia rubripunctata,Nidaliidae,,,290488
s382,Hypnogorgia pendula,uncertain,,,290166
s384,Placogorgia atlantica,Paramuriceidae,,,286388
s385,Placogorgia tenuis,Paramuriceidae,,,286413
s386,Scleracis guadalupensis,Scleracidae,,,418854
s387,Thesea bicolor,uncertain,,,286425
s389,Thesea parviflora,uncertain,,,286440
s390,Thesea solitaria,uncertain,,,286447
s391,Villogorgia nigrescens,Paramuriceidae,,,286471
s392,Sclerobelemnon theseus,Kophobelemnidae,,,291040
s393,Renilla muelleri,Renillidae,,,290962
s394,Stylatula diadema,Virgulariidae,,,286694
s395,Iridogorgia magnispiralis,Chrysogorgiidae,,,286154
s396,Dendronephthya crystallina,Nephtheidae,,,288979
s397,Dendronephthya aurea,Nephtheidae,,,288948
s398,Dendronephthya involuta,Nephtheidae,,,289043
s399,Sarcophyton buitendijki,Sarcophytidae,,,288286
s400,Sarcophyton cinereum,Sarcophytidae,,,288288
s401,Sarcophyton crassum,Sarcophytidae,,,209625
s402,Sarcophyton acutum,Sarcophytidae,,,288281
s403,Lobophytum pusillum,Sarcophytidae,,,288805
s404,Lobophytum delectum,Sarcophytidae,,,288780
s405,Cladiella laciniosa,Cladiellidae,,,209610
s406,Erythropodium hicksoni,Erythropodiidae,,,289921
s407,Capnella erecta,Capnellidae,,,287328
s408,Capnella johnstonei,Capnellidae,,,287334
s409,Melithaea zimmeri,Melithaeidae,,,746549
s410,Melithaea klunzingeri,Melithaeidae,,,746540
s411,Pteronisis plumacea,Mopseidae,,,290940
s412,Primnoella australasiae,Primnoidae,,,173486
s413,Sarcoptilus grandis,Pennatulidae,,,291016
s414,Acanthoaxis wirtzi,Acanthoaxiidae,,,517605
s415,Lampophyton planiceps,Acrophytidae,,,290270
s416,Lampophyton spinatum,Acrophytidae,,,1049570
s417,Pieterfaurea equicalceola,Acrophytidae,,,288698
s418,Pieterfaurea khoisaniana,Acrophytidae,,,221137
s419,Pieterfaurea lampas,Acrophytidae,,,288699
s420,Pieterfaurea sinuosa,Acrophytidae,,,288700
s421,Pieterfaurea unilobata,Acrophytidae,,,221136
s422,Alcyonium antarcticum,Alcyoniidae,,,231819
s423,Kotatea aurantiaca,Alcyoniidae,,,1602294
s424,Alcyonium bocagei,Alcyoniidae,,,287347
s425,Alcyonium bosphorense,Alcyoniidae,,,517608
s426,Alcyonium burmedju,Alcyoniidae,,,955838
s427,Alcyonium catalai,Alcyoniidae,,,287350
s428,Alcyonium ceylonense,Alcyoniidae,,,287351
s429,Alcyonium clavatum,Alcyoniidae,,,287352
s430,Alcyonium compactofestucum,Alcyoniidae,,,287353
s431,Alcyonium compressum,Alcyoniidae,,,1356270
s433,Alcyonium cydonium,Alcyoniidae,,,189902
s434,Alcyonium dendroides,Alcyoniidae,,,287355
s435,Alcyonium dolium,Alcyoniidae,,,1049643
s436,Alcyonium elegans,Alcyoniidae,,,212090
s437,Alcyonium etheridgei,Alcyoniidae,,,287357
s438,Alcyonium fauri,Alcyoniidae,,,287358
s439,Alcyonium foliatum,Alcyoniidae,,,212096
s440,Alcyonium glaciophilum,Alcyoniidae,,,287361
s441,Alcyonium grandis,Alcyoniidae,,,287363
s442,Alcyonium graniferum,Alcyoniidae,,,287364
s443,Alcyonium haddoni,Alcyoniidae,,,287366
s444,Alcyonium jorgei,Alcyoniidae,,,287367
s445,Alcyonium manusdiaboli,Alcyoniidae,,,189904
s446,Alcyonium maristenebrosi,Alcyoniidae,,,517613
s447,Alcyonium megasclerum,Alcyoniidae,,,287370
s448,Alcyonium membranaceum,Alcyoniidae,,,1345531
s449,Alcyonium muricatum,Alcyoniidae,,,287372
s450,Alcyonium norvegicum,Alcyoniidae,,,1347397
s451,Alcyonium novarae,Alcyoniidae,,,1351211
s452,Alcyonium pasternaki,Alcyoniidae,,,1508959
s453,Alcyonium patagonicum,Alcyoniidae,,,287374
s454,Alcyonium paucilobulatum,Alcyoniidae,,,287375
s455,Alcyonium profundum,Alcyoniidae,,,287376
s456,Alcyonium repens,Alcyoniidae,,,287377
s457,Alcyonium reptans,Alcyoniidae,,,517617
s458,Alcyonium robustum,Alcyoniidae,,,517618
s459,Alcyonium roseum,Alcyoniidae,,,743704
s460,Alcyonium senegalense,Alcyoniidae,,,287381
s461,Alcyonium sollasi,Alcyoniidae,,,287383
s462,Alcyonium southgeorgiensis,Alcyoniidae,,,287384
s463,Alcyonium spitzbergense,Alcyoniidae,,,287385
s464,Alcyonium spongiosum,Alcyoniidae,,,1351022
s465,Alcyonium studeri,Alcyoniidae,,,1342032
s466,Alcyonium submurale,Alcyoniidae,,,287386
s467,Alcyonium variabile,Alcyoniidae,,,212098
s468,Alcyonium varum,Alcyoniidae,,,743703
s469,Alcyonium verseveldti,Alcyoniidae,,,287387
s470,Alcyonium yepayek,Alcyoniidae,,,287388
s471,Parerythropodium punctatum,Alcyoniidae,,,1350113
s472,Parerythropodium spinosum,Alcyoniidae,,,1350114
s473,Aldersladum jengi,Cladiellidae,,,565327
s474,Aldersladum nana,Cladiellidae,,,1482405
s475,Aldersladum sodwanum,Cladiellidae,,,565326
s476,Anastromvos aldersladei,Sarcophytidae,,,1448518
s477,Anastromvos catherinae,Sarcophytidae,,,1448519
s478,Anthomastus aberrans,Coralliidae,,,286007
s479,Anthomastus agaricoides,Coralliidae,,,286008
s480,Anthomastus agassizii,Coralliidae,,,158261
s481,Anthomastus antarcticus,Coralliidae,,,286010
s482,Anthomastus bathyproctus,Coralliidae,,,286011
s483,Anthomastus bayeri,Coralliidae,,,1549077
s484,Anthomastus canariensis,Coralliidae,,,286012
s485,Anthomastus cyanae,Coralliidae,,,1317353
s486,Anthomastus giganteus,Coralliidae,,,517629
s487,Anthomastus globosus,Coralliidae,,,286014
s488,Anthomastus gyratus,Coralliidae,,,724720
s489,Anthomastus hicksoni,Coralliidae,,,517630
s490,Anthomastus megacephalus,Coralliidae,,,1317354
s491,Anthomastus muscarioides,Coralliidae,,,286016
s492,Anthomastus paradoxus,Coralliidae,,,1317356
s493,Anthomastus purpureus,Coralliidae,,,125336
s494,Anthomastus tahinodus,Coralliidae,,,286021
s495,Anthomastus zealandicus,Coralliidae,,,286022
s496,Bathyalcyon robustum,Coralliidae,,,724718
s497,Heteropolypus insolitus,Coralliidae,,,345447
s498,Heteropolypus japonicus,Coralliidae,,,724714
s499,Heteropolypus rylovi,Coralliidae,,,1343384
s500,Heteropolypus sol,Coralliidae,,,724723
s501,Heteropolypus steenstrupi,Coralliidae,,,724716
s502,Pseudoanthomastus agaricus,Coralliidae,,,724721
s503,Pseudoanthomastus fisheri,Coralliidae,,,724712
s504,Pseudoanthomastus gloriosus,Coralliidae,,,1550407
s505,Pseudoanthomastus mariejoseae,Coralliidae,,,724722
s506,Pseudoanthomastus paravenustus,Coralliidae,,,1549078
s507,Pseudoanthomastus pseudovenustus,Coralliidae,,,1317362
s508,Pseudoanthomastus tixierdurivaultae,Coralliidae,,,1317360
s509,Pseudoanthomastus venustus,Coralliidae,,,724713
s510,Bellonella capitata,Alcyoniidae,,,289507
s511,Bellonella cinerea,Alcyoniidae,,,289508
s512,Bellonella clavata,Alcyoniidae,,,289509
s513,Bellonella conspicua,Alcyoniidae,,,289510
s514,Bellonella epedana,Alcyoniidae,,,289511
s515,Bellonella granulata,Alcyoniidae,,,289512
s516,Bellonella madseni,Alcyoniidae,,,1346730
s517,Bellonella molokaiensis,Alcyoniidae,,,289513
s518,Bellonella petila,Alcyoniidae,,,289514
s519,Bellonella tenuis,Alcyoniidae,,,289518
s520,Bellonella variabilis,Alcyoniidae,,,289519
s521,Ceratocaulon wandeli,uncertain,,,125347
s522,Cladiella arborea,Cladiellidae,,,288594
s523,Cladiella arbusculoides,Cladiellidae,,,288595
s524,Cladiella aspera,Cladiellidae,,,288596
s525,Cladiella australis,Cladiellidae,,,209608
s526,Cladiella bottai,Cladiellidae,,,288597
s527,Cladiella brachyclados,Cladiellidae,,,288598
s528,Cladiella ceylonica,Cladiellidae,,,288599
s529,Cladiella conifera,Cladiellidae,,,288600
s530,Cladiella crassa,Cladiellidae,,,288601
s531,Cladiella daphnae,Cladiellidae,,,288602
s532,Cladiella densa,Cladiellidae,,,288603
s533,Cladiella devaneyi,Cladiellidae,,,288604
s534,Cladiella digitulata,Cladiellidae,,,1474899
s535,Cladiella dollfusi,Cladiellidae,,,288606
s536,Cladiella echinata,Cladiellidae,,,288607
s537,Cladiella elegantissima,Cladiellidae,,,288608
s538,Cladiella elongata,Cladiellidae,,,288609
s539,Cladiella exigua,Cladiellidae,,,288610
s540,Cladiella foliacea,Cladiellidae,,,288611
s541,Cladiella germaini,Cladiellidae,,,288612
s542,Cladiella globulifera,Cladiellidae,,,288613
s543,Cladiella globuliferoides,Cladiellidae,,,288614
s544,Cladiella gracilis,Cladiellidae,,,288615
